year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,ir_time,distance,hour,minute,time_hour
2013,3,8,1619,1530,49,1852,1835,17,B6,153,N645JB,JFK,MCO,124,944,15,30,"2013-03-08 15:00:00"
2013,4,7,1900,1855,5,2157,2203,-6,UA,1601,N73256,EWR,FLL,147,1065,18,55,"2013-04-07 18:00:00"
2013,10,10,2019,1935,44,2208,2147,21,9E,3470,N934XJ,JFK,CVG,85,589,19,35,"2013-10-10 19:00:00"
2013,5,22,1632,1545,47,1944,1901,43,DL,141,N336NW,JFK,FLL,149,1069,15,45,"2013-05-22 15:00:00"
2013,6,26,1903,1630,153,2228,1959,149,VX,27,N846VA,JFK,SFO,342,2586,16,30,"2013-06-26 16:00:00"
2013,7,9,1625,1550,35,1835,1805,30,WN,262,N483WN,EWR,DEN,226,1605,15,50,"2013-07-09 15:00:00"
2013,4,12,1350,1259,51,1650,1602,48,UA,711,N426UA,LGA,IAH,217,1416,12,59,"2013-04-12 12:00:00"
2013,12,3,1516,1520,-4,1745,1750,-5,MQ,3553,N510MQ,LGA,XNA,166,1147,15,20,"2013-12-03 15:00:00"
2013,12,12,2047,2018,29,2328,2313,15,B6,153,N657JB,JFK,PBI,135,1028,20,18,"2013-12-12 20:00:00"
2013,3,17,1337,1345,-8,1614,1630,-16,B6,127,N324JB,EWR,MCO,141,937,13,45,"2013-03-17 13:00:00"
2013,10,14,1751,1735,16,2013,2000,13,WN,209,N426WN,LGA,DEN,236,1620,17,35,"2013-10-14 17:00:00"
2013,8,11,918,922,-4,1312,1326,-14,UA,1519,N33714,EWR,STT,203,1634,9,22,"2013-08-11 09:00:00"
2013,1,29,1253,1300,-7,1517,1537,-20,DL,781,N663DN,LGA,ATL,114,762,13,0,"2013-01-29 13:00:00"
2013,1,30,828,830,-2,1312,1335,-23,DL,301,N670DN,JFK,SJU,184,1598,8,30,"2013-01-30 08:00:00"
2013,5,30,1554,1559,-5,1745,1814,-29,MQ,3985,N932MQ,JFK,CVG,92,589,15,59,"2013-05-30 15:00:00"
2013,10,31,628,630,-2,856,850,6,MQ,3550,N3AEMQ,LGA,ATL,112,762,6,30,"2013-10-31 06:00:00"
2013,1,23,636,645,-9,915,952,-37,UA,719,N837UA,EWR,DFW,195,1372,6,45,"2013-01-23 06:00:00"
2013,6,18,820,816,4,1026,1007,19,EV,4519,N13956,EWR,AVL,92,583,8,16,"2013-06-18 08:00:00"
2013,11,26,556,601,-5,755,811,-16,EV,4471,N14920,EWR,CLT,98,529,6,1,"2013-11-26 06:00:00"
2013,3,10,755,800,-5,1035,1022,13,EV,3256,N14174,EWR,OMA,159,1134,8,0,"2013-03-10 08:00:00"
2013,7,10,648,655,-7,914,930,-16,AA,711,N3CGAA,LGA,DFW,176,1389,6,55,"2013-07-10 06:00:00"
2013,12,8,1126,1130,-4,1340,1342,-2,DL,2219,N956DL,LGA,MSP,174,1020,11,30,"2013-12-08 11:00:00"
2013,5,30,756,800,-4,849,904,-15,US,2118,N958UW,LGA,BOS,38,184,8,0,"2013-05-30 08:00:00"
2013,8,18,1716,1711,5,1829,1845,-16,UA,708,N813UA,EWR,ORD,108,719,17,11,"2013-08-18 17:00:00"
2013,8,8,1306,1245,21,1525,1530,-5,WN,3316,N945WN,EWR,HOU,177,1411,12,45,"2013-08-08 12:00:00"
2013,6,14,1954,1845,69,2121,2030,51,AA,359,N491AA,LGA,ORD,122,733,18,45,"2013-06-14 18:00:00"
2013,10,5,1606,1557,9,1900,1904,-4,UA,375,N434UA,EWR,SEA,337,2402,15,57,"2013-10-05 15:00:00"
2013,4,8,1852,1855,-3,2200,2221,-21,UA,442,N441UA,EWR,SAT,225,1569,18,55,"2013-04-08 18:00:00"
2013,5,2,1251,1250,1,1501,1501,0,UA,368,N440UA,EWR,MSY,159,1167,12,50,"2013-05-02 12:00:00"
2013,9,13,1329,1330,-1,1555,1612,-17,B6,927,N703JB,EWR,MCO,130,937,13,30,"2013-09-13 13:00:00"
2013,5,24,1013,1005,8,1141,1131,10,EV,5736,N909EV,LGA,IAD,48,229,10,5,"2013-05-24 10:00:00"
2013,11,14,2114,2100,14,2332,2328,4,DL,1247,N990DL,LGA,ATL,112,762,21,0,"2013-11-14 21:00:00"
2013,8,23,1729,1729,0,1900,1855,5,UA,532,N484UA,EWR,BOS,35,200,17,29,"2013-08-23 17:00:00"
2013,9,27,1456,1455,1,1643,1630,13,9E,3754,N836AY,JFK,IAD,49,228,14,55,"2013-09-27 14:00:00"
2013,1,9,631,610,21,911,902,9,B6,145,N561JB,JFK,PBI,144,1028,6,10,"2013-01-09 06:00:00"
2013,4,24,702,710,-8,1038,1033,5,B6,671,N649JB,JFK,LAX,360,2475,7,10,"2013-04-24 07:00:00"
2013,5,22,648,645,3,831,841,-10,US,1032,N161UW,EWR,CLT,77,529,6,45,"2013-05-22 06:00:00"
2013,8,11,915,915,0,1024,1039,-15,DL,867,N346NB,JFK,BOS,37,187,9,15,"2013-08-11 09:00:00"
2013,7,6,810,816,-6,1001,1028,-27,EV,4380,N25134,EWR,MSP,150,1008,8,16,"2013-07-06 08:00:00"
2013,1,6,906,904,2,1313,1210,63,B6,17,N653JB,JFK,FLL,205,1069,9,4,"2013-01-06 09:00:00"
2013,8,5,1840,1849,-9,2126,2104,22,EV,4453,N17115,EWR,MCI,168,1092,18,49,"2013-08-05 18:00:00"
2013,8,5,1553,1555,-2,1841,1904,-23,DL,2459,N380DA,JFK,MCO,120,944,15,55,"2013-08-05 15:00:00"
2013,2,7,603,610,-7,704,727,-23,UA,733,N855UA,EWR,BOS,34,200,6,10,"2013-02-07 06:00:00"
2013,6,25,829,825,4,1101,1104,-3,DL,857,N3767,JFK,SAN,310,2446,8,25,"2013-06-25 08:00:00"
2013,6,30,1444,1445,-1,1756,1642,74,9E,3318,N933XJ,JFK,BUF,54,301,14,45,"2013-06-30 14:00:00"
2013,11,3,554,600,-6,709,730,-21,UA,279,N445UA,EWR,ORD,111,719,6,0,"2013-11-03 06:00:00"
2013,7,5,1058,1100,-2,1226,1210,16,MQ,3230,N526MQ,JFK,DCA,51,213,11,0,"2013-07-05 11:00:00"
2013,8,31,736,742,-6,838,857,-19,B6,8,N183JB,JFK,PWM,47,273,7,42,"2013-08-31 07:00:00"
2013,10,7,NA,1500,NA,NA,1611,NA,US,2152,NA,LGA,BOS,NA,184,15,0,"2013-10-07 15:00:00"
2013,8,23,1452,1436,16,1627,1601,26,EV,5713,N825AS,LGA,IAD,52,229,14,36,"2013-08-23 14:00:00"
2013,4,15,825,825,0,1044,1104,-20,DL,2170,N3740C,JFK,PHX,300,2153,8,25,"2013-04-15 08:00:00"
2013,8,22,1242,1245,-3,1344,1355,-11,AA,1850,N3CEAA,JFK,BOS,43,187,12,45,"2013-08-22 12:00:00"
2013,10,21,1051,1100,-9,1150,1215,-25,US,2144,N947UW,LGA,BOS,37,184,11,0,"2013-10-21 11:00:00"
2013,3,4,1608,1615,-7,1833,1850,-17,WN,3,N483WN,EWR,DEN,239,1605,16,15,"2013-03-04 16:00:00"
2013,2,1,810,817,-7,1124,1127,-3,DL,1109,N325US,LGA,TPA,166,1010,8,17,"2013-02-01 08:00:00"
2013,3,11,1435,1435,0,1726,1744,-18,B6,347,N283JB,JFK,SRQ,154,1041,14,35,"2013-03-11 14:00:00"
2013,4,19,750,755,-5,922,920,2,MQ,3737,N500MQ,EWR,ORD,114,719,7,55,"2013-04-19 07:00:00"
2013,1,13,1459,1459,0,1736,1757,-21,B6,393,N526JB,LGA,MCO,133,950,14,59,"2013-01-13 14:00:00"
2013,5,11,2325,1935,230,103,2120,223,9E,3755,N8733G,JFK,BUF,54,301,19,35,"2013-05-11 19:00:00"
2013,9,4,1853,1830,23,2037,2041,-4,EV,5268,N750EV,LGA,CLT,79,544,18,30,"2013-09-04 18:00:00"
2013,2,4,1514,1510,4,1645,1655,-10,MQ,4447,N711MQ,LGA,RDU,73,431,15,10,"2013-02-04 15:00:00"
2013,7,20,6,2359,7,352,350,2,B6,745,N516JB,JFK,PSE,202,1617,23,59,"2013-07-20 23:00:00"
2013,9,15,1850,1850,0,2026,2025,1,MQ,3674,N537MQ,LGA,CLE,63,419,18,50,"2013-09-15 18:00:00"
2013,7,20,1157,1200,-3,1345,1340,5,EV,5680,N13956,EWR,CMH,86,463,12,0,"2013-07-20 12:00:00"
2013,7,13,713,700,13,1019,1003,16,DL,1415,N694DL,JFK,SLC,247,1990,7,0,"2013-07-13 07:00:00"
2013,3,29,1426,1422,4,1710,1715,-5,UA,1166,N19130,EWR,TPA,142,997,14,22,"2013-03-29 14:00:00"
2013,2,4,930,752,98,1225,1058,87,UA,451,N503UA,EWR,IAH,218,1400,7,52,"2013-02-04 07:00:00"
2013,2,24,1136,1140,-4,1443,1459,-16,DL,1421,N329NB,LGA,RSW,166,1080,11,40,"2013-02-24 11:00:00"
2013,4,11,1724,1725,-1,2034,2020,14,AA,1901,N3AYAA,JFK,IAH,208,1417,17,25,"2013-04-11 17:00:00"
2013,5,15,1414,1415,-1,1606,1619,-13,B6,1275,N355JB,JFK,CHS,93,636,14,15,"2013-05-15 14:00:00"
2013,2,12,955,1000,-5,1100,1108,-8,US,2122,N948UW,LGA,BOS,41,184,10,0,"2013-02-12 10:00:00"
2013,8,19,2150,2059,51,2324,2307,17,EV,5254,N615QX,LGA,DSM,134,1031,20,59,"2013-08-19 20:00:00"
2013,11,20,2012,2000,12,2138,2115,23,US,2162,N967UW,LGA,BOS,35,184,20,0,"2013-11-20 20:00:00"
2013,6,11,2112,2021,51,2242,2200,42,UA,1464,N33714,EWR,CLE,67,404,20,21,"2013-06-11 20:00:00"
2013,12,2,2222,1900,202,42,2131,191,DL,1715,N345NB,LGA,MSY,165,1183,19,0,"2013-12-02 19:00:00"
2013,4,22,1551,1529,22,1759,1745,14,UA,236,N594UA,EWR,DEN,225,1605,15,29,"2013-04-22 15:00:00"
2013,4,25,1921,1907,14,2308,2230,38,DL,1643,N3773D,JFK,SEA,324,2422,19,7,"2013-04-25 19:00:00"
2013,6,3,654,625,29,823,805,18,WN,526,N957WN,LGA,STL,130,888,6,25,"2013-06-03 06:00:00"
2013,8,17,859,900,-1,1259,1258,1,UA,1216,N38446,EWR,SJU,196,1608,9,0,"2013-08-17 09:00:00"
2013,7,10,1915,1710,125,2319,2005,194,AA,257,N5CHAA,JFK,LAS,300,2248,17,10,"2013-07-10 17:00:00"
2013,7,25,622,630,-8,912,913,-1,UA,697,N431UA,EWR,TPA,143,997,6,30,"2013-07-25 06:00:00"
2013,8,30,932,939,-7,1143,1208,-25,EV,4140,N14543,EWR,ATL,104,746,9,39,"2013-08-30 09:00:00"
2013,7,6,1451,1420,31,1645,1620,25,MQ,3588,N519MQ,LGA,MSP,143,1020,14,20,"2013-07-06 14:00:00"
2013,4,21,753,759,-6,1023,1032,-9,DL,2047,N669DN,LGA,ATL,122,762,7,59,"2013-04-21 07:00:00"
2013,2,1,644,648,-4,952,1006,-14,UA,910,N471UA,EWR,AUS,228,1504,6,48,"2013-02-01 06:00:00"
2013,6,2,925,930,-5,1222,1230,-8,WN,1983,N496WN,EWR,AUS,217,1504,9,30,"2013-06-02 09:00:00"
2013,9,28,1056,1105,-9,1314,1350,-36,DL,695,N913DL,JFK,MCO,118,944,11,5,"2013-09-28 11:00:00"
2013,12,27,656,700,-4,1046,1051,-5,UA,821,N546UA,JFK,SFO,329,2586,7,0,"2013-12-27 07:00:00"
2013,7,27,1101,1110,-9,1356,1407,-11,B6,1129,N637JB,JFK,RSW,150,1074,11,10,"2013-07-27 11:00:00"
2013,8,29,2047,2050,-3,19,7,12,UA,471,N578UA,EWR,SFO,335,2565,20,50,"2013-08-29 20:00:00"
2013,10,1,828,835,-7,1031,1050,-19,EV,4419,N14148,EWR,XNA,157,1131,8,35,"2013-10-01 08:00:00"
2013,4,7,610,615,-5,829,844,-15,DL,1743,N304DQ,JFK,ATL,110,760,6,15,"2013-04-07 06:00:00"
2013,3,1,952,954,-2,1256,1304,-8,UA,255,N481UA,EWR,FLL,165,1065,9,54,"2013-03-01 09:00:00"
2013,12,12,730,730,0,1036,1050,-14,AA,33,N319AA,JFK,LAX,337,2475,7,30,"2013-12-12 07:00:00"
2013,6,24,908,900,8,1152,1156,-4,DL,120,N713TW,JFK,LAX,315,2475,9,0,"2013-06-24 09:00:00"
2013,6,29,1929,1932,-3,2255,2228,27,B6,225,N661JB,JFK,TPA,145,1005,19,32,"2013-06-29 19:00:00"
2013,12,29,1822,1805,17,1945,1930,15,WN,1221,N399WN,EWR,MDW,115,711,18,5,"2013-12-29 18:00:00"
2013,4,4,1552,1553,-1,1801,1808,-7,EV,4684,N16911,EWR,SDF,109,642,15,53,"2013-04-04 15:00:00"
2013,11,4,1800,1800,0,2007,1939,28,UA,691,N402UA,LGA,ORD,126,733,18,0,"2013-11-04 18:00:00"
2013,2,28,631,635,-4,838,852,-14,EV,4423,N11192,EWR,IND,96,645,6,35,"2013-02-28 06:00:00"
2013,12,24,1354,1359,-5,1607,1606,1,B6,1373,N358JB,JFK,CHS,110,636,13,59,"2013-12-24 13:00:00"
2013,11,5,1256,1300,-4,1609,1605,4,VX,165,N637VA,EWR,LAX,347,2454,13,0,"2013-11-05 13:00:00"
2013,1,19,1849,1850,-1,2029,2055,-26,US,1491,N118US,LGA,CLT,83,544,18,50,"2013-01-19 18:00:00"
2013,2,1,851,900,-9,949,1020,-31,US,2120,N944UW,LGA,BOS,43,184,9,0,"2013-02-01 09:00:00"
2013,11,11,1022,1025,-3,1351,1400,-9,UA,642,N596UA,JFK,SFO,357,2586,10,25,"2013-11-11 10:00:00"
2013,9,30,1823,1545,158,1934,1733,121,9E,3459,N916XJ,JFK,BNA,95,765,15,45,"2013-09-30 15:00:00"
2013,1,11,1949,1950,-1,2321,2335,-14,B6,645,N636JB,JFK,SFO,364,2586,19,50,"2013-01-11 19:00:00"
2013,8,29,1911,1831,40,2149,2145,4,UA,1526,N77258,EWR,LAX,290,2454,18,31,"2013-08-29 18:00:00"
2013,7,21,1508,1511,-3,1722,1728,-6,UA,536,N559UA,LGA,DEN,224,1620,15,11,"2013-07-21 15:00:00"
2013,8,27,1837,1840,-3,2028,2109,-41,9E,3830,N8884E,JFK,CHS,81,636,18,40,"2013-08-27 18:00:00"
2013,5,4,2111,2115,-4,2306,2349,-43,B6,97,N607JB,JFK,DEN,202,1626,21,15,"2013-05-04 21:00:00"
2013,8,31,1448,1455,-7,1552,1609,-17,9E,3986,N8913A,JFK,PHL,27,94,14,55,"2013-08-31 14:00:00"
2013,6,15,2028,2030,-2,2154,2204,-10,9E,3395,N604LR,JFK,DCA,40,213,20,30,"2013-06-15 20:00:00"
2013,3,18,2313,2015,178,242,2318,204,DL,1729,N3736C,JFK,LAS,326,2248,20,15,"2013-03-18 20:00:00"
2013,11,18,612,610,2,915,855,20,AA,1103,N3CAAA,LGA,DFW,212,1389,6,10,"2013-11-18 06:00:00"
2013,8,21,2024,2029,-5,2308,2331,-23,UA,465,N818UA,EWR,AUS,196,1504,20,29,"2013-08-21 20:00:00"
2013,2,18,832,835,-3,1057,1105,-8,MQ,4610,N525MQ,LGA,ATL,111,762,8,35,"2013-02-18 08:00:00"
2013,12,12,2157,2159,-2,2318,2308,10,EV,4179,N12922,EWR,PWM,51,284,21,59,"2013-12-12 21:00:00"
2013,8,26,1758,1805,-7,1917,1950,-33,AA,353,N3ETAA,LGA,ORD,109,733,18,5,"2013-08-26 18:00:00"
2013,5,12,1705,1715,-10,1849,1900,-11,AA,2019,N4YDAA,LGA,STL,139,888,17,15,"2013-05-12 17:00:00"
2013,10,6,1658,1700,-2,1947,1940,7,DL,1499,N931DL,LGA,ATL,141,762,17,0,"2013-10-06 17:00:00"
2013,12,19,1807,1800,7,2035,2036,-1,DL,967,N978AT,EWR,ATL,112,746,18,0,"2013-12-19 18:00:00"
2013,1,31,821,834,-13,1041,1039,2,EV,4230,N13978,EWR,GRR,109,605,8,34,"2013-01-31 08:00:00"
2013,5,18,626,630,-4,736,747,-11,B6,2,N621JB,JFK,BUF,57,301,6,30,"2013-05-18 06:00:00"
2013,8,13,759,720,39,1048,845,123,WN,1705,N497WN,EWR,BNA,129,748,7,20,"2013-08-13 07:00:00"
2013,7,15,2030,2025,5,2305,2324,-19,UA,771,N554UA,JFK,LAX,292,2475,20,25,"2013-07-15 20:00:00"
2013,9,23,854,845,9,1033,1022,11,EV,5220,N712EV,LGA,ROC,43,254,8,45,"2013-09-23 08:00:00"
2013,8,22,2159,2125,34,2352,2339,13,B6,775,N236JB,JFK,MSY,152,1182,21,25,"2013-08-22 21:00:00"
2013,4,25,2051,1900,111,2223,2015,128,US,2140,N956UW,LGA,BOS,35,184,19,0,"2013-04-25 19:00:00"
2013,5,14,1426,1415,11,1622,1633,-11,DL,935,N305DQ,EWR,ATL,97,746,14,15,"2013-05-14 14:00:00"
2013,11,30,2028,2029,-1,2345,2315,30,EV,4204,N21197,EWR,OKC,239,1325,20,29,"2013-11-30 20:00:00"
2013,3,27,1832,1838,-6,2036,2104,-28,UA,270,N401UA,EWR,DEN,224,1605,18,38,"2013-03-27 18:00:00"
2013,5,16,1423,1425,-2,1549,1550,-1,B6,8,N334JB,JFK,BUF,61,301,14,25,"2013-05-16 14:00:00"
2013,12,22,734,735,-1,1013,1008,5,B6,677,N324JB,JFK,JAX,124,828,7,35,"2013-12-22 07:00:00"
2013,5,23,918,918,0,1210,1204,6,B6,183,N570JB,JFK,MCO,136,944,9,18,"2013-05-23 09:00:00"
2013,6,5,1320,1310,10,1421,1423,-2,EV,4380,N14168,EWR,IAD,39,212,13,10,"2013-06-05 13:00:00"
2013,10,3,800,805,-5,1048,1047,1,9E,3528,N908XJ,LGA,JAX,121,833,8,5,"2013-10-03 08:00:00"
2013,12,3,700,700,0,1031,1025,6,VX,399,N632VA,JFK,LAX,362,2475,7,0,"2013-12-03 07:00:00"
2013,9,24,1846,1829,17,2026,2010,16,UA,244,N842UA,EWR,ORD,109,719,18,29,"2013-09-24 18:00:00"
2013,8,25,1714,1720,-6,1937,2025,-48,AA,695,N3EDAA,JFK,AUS,181,1521,17,20,"2013-08-25 17:00:00"
2013,2,12,1427,1435,-8,1648,1701,-13,DL,1344,N302NB,LGA,MCI,182,1107,14,35,"2013-02-12 14:00:00"
2013,9,15,1927,1934,-7,2122,2143,-21,EV,4293,N14993,EWR,CHS,89,628,19,34,"2013-09-15 19:00:00"
2013,2,27,1935,1925,10,2253,2236,17,B6,147,N655JB,JFK,RSW,168,1074,19,25,"2013-02-27 19:00:00"
2013,11,16,2359,2359,0,417,437,-20,B6,839,N569JB,JFK,BQN,173,1576,23,59,"2013-11-16 23:00:00"
2013,6,18,1501,1455,6,1838,1645,113,MQ,3359,N811MQ,JFK,RDU,92,427,14,55,"2013-06-18 14:00:00"
2013,11,3,2054,2059,-5,2201,2211,-10,UA,1066,N78511,EWR,BOS,36,200,20,59,"2013-11-03 20:00:00"
2013,11,24,857,900,-3,1157,1144,13,DL,1747,N980DL,LGA,ATL,116,762,9,0,"2013-11-24 09:00:00"
2013,4,21,707,710,-3,818,840,-22,WN,1171,N921WN,EWR,BNA,115,748,7,10,"2013-04-21 07:00:00"
2013,8,18,1159,1210,-11,1440,1500,-20,AA,743,N4YKAA,LGA,DFW,189,1389,12,10,"2013-08-18 12:00:00"
2013,6,22,829,816,13,1102,1100,2,UA,618,N431UA,EWR,BZN,248,1882,8,16,"2013-06-22 08:00:00"
2013,8,11,1202,1159,3,1349,1344,5,MQ,3404,N725MQ,LGA,RDU,64,431,11,59,"2013-08-11 11:00:00"
2013,9,13,1307,1240,27,1453,1439,14,EV,5067,N710EV,EWR,DTW,86,488,12,40,"2013-09-13 12:00:00"
2013,2,20,2046,1745,181,2346,2055,171,AA,785,N3FDAA,LGA,DFW,210,1389,17,45,"2013-02-20 17:00:00"
2013,4,6,1732,1730,2,1856,1908,-12,UA,1481,N21723,EWR,ORD,119,719,17,30,"2013-04-06 17:00:00"
2013,4,7,1309,1315,-6,1513,1529,-16,EV,5148,N750EV,LGA,CVG,102,585,13,15,"2013-04-07 13:00:00"
2013,4,19,1152,1200,-8,1448,1525,-37,UA,580,N502UA,JFK,SFO,342,2586,12,0,"2013-04-19 12:00:00"
2013,4,1,555,600,-5,707,733,-26,UA,997,N481UA,LGA,ORD,119,733,6,0,"2013-04-01 06:00:00"
2013,12,24,907,855,12,1103,1100,3,MQ,3478,N802MQ,LGA,DTW,97,502,8,55,"2013-12-24 08:00:00"
2013,5,31,1324,1325,-1,1440,1500,-20,AA,331,N4YNAA,LGA,ORD,108,733,13,25,"2013-05-31 13:00:00"
2013,1,13,2030,1950,40,4,2335,29,B6,645,N807JB,JFK,SFO,347,2586,19,50,"2013-01-13 19:00:00"
2013,8,14,1556,1349,127,1845,1639,126,UA,1149,N37470,EWR,PBI,143,1023,13,49,"2013-08-14 13:00:00"
2013,6,15,1548,1559,-11,1724,1745,-21,B6,6,N317JB,JFK,BUF,56,301,15,59,"2013-06-15 15:00:00"
2013,6,25,1605,1559,6,1749,1730,19,B6,1734,N236JB,JFK,BTV,57,266,15,59,"2013-06-25 15:00:00"
2013,4,13,813,814,-1,1107,1059,8,UA,636,N432UA,EWR,MCO,149,937,8,14,"2013-04-13 08:00:00"
2013,5,5,1951,2000,-9,2101,2113,-12,US,2142,N956UW,LGA,BOS,36,184,20,0,"2013-05-05 20:00:00"
2013,4,10,818,825,-7,1016,1026,-10,US,487,N653AW,JFK,CLT,82,541,8,25,"2013-04-10 08:00:00"
2013,5,3,906,640,146,1125,849,156,EV,4393,N12201,EWR,IND,90,645,6,40,"2013-05-03 06:00:00"
2013,12,7,956,1005,-9,1209,1212,-3,US,855,N760US,LGA,CLT,103,544,10,5,"2013-12-07 10:00:00"
2013,11,4,1700,1704,-4,1931,1908,23,US,894,N192UW,LGA,CLT,83,544,17,4,"2013-11-04 17:00:00"
2013,5,2,2104,2105,-1,2249,2305,-16,MQ,4573,N721MQ,LGA,DTW,77,502,21,5,"2013-05-02 21:00:00"
2013,9,30,2128,2130,-2,2328,2359,-31,B6,97,N807JB,JFK,DEN,213,1626,21,30,"2013-09-30 21:00:00"
2013,4,18,1550,1525,25,1758,1730,28,MQ,4579,N530MQ,LGA,CLT,79,544,15,25,"2013-04-18 15:00:00"
2013,6,28,1613,1530,43,1934,1855,39,AA,85,N369AA,JFK,SFO,351,2586,15,30,"2013-06-28 15:00:00"
2013,3,23,2129,2135,-6,51,50,1,AA,185,N336AA,JFK,LAX,340,2475,21,35,"2013-03-23 21:00:00"
2013,6,27,1709,1655,14,2057,2016,41,UA,1284,N39475,EWR,SFO,378,2565,16,55,"2013-06-27 16:00:00"
2013,10,14,1549,1550,-1,1823,1816,7,9E,3488,N926XJ,LGA,MCI,165,1107,15,50,"2013-10-14 15:00:00"
2013,2,28,2218,2150,28,115,42,33,B6,325,N504JB,JFK,TPA,154,1005,21,50,"2013-02-28 21:00:00"
2013,8,14,1440,1440,0,1702,1647,15,B6,575,N323JB,JFK,MSY,173,1182,14,40,"2013-08-14 14:00:00"
2013,3,20,903,910,-7,1017,1032,-15,B6,20,N294JB,JFK,ROC,56,264,9,10,"2013-03-20 09:00:00"
2013,11,26,1023,1025,-2,1316,1340,-24,AA,1131,N3FCAA,LGA,DFW,212,1389,10,25,"2013-11-26 10:00:00"
2013,5,26,1437,1440,-3,1712,1737,-25,DL,1902,N356NW,LGA,PBI,140,1035,14,40,"2013-05-26 14:00:00"
2013,5,20,853,900,-7,1108,1121,-13,DL,485,N310DE,EWR,ATL,106,746,9,0,"2013-05-20 09:00:00"
2013,7,30,556,600,-4,703,715,-12,MQ,3267,N503MQ,EWR,ORD,105,719,6,0,"2013-07-30 06:00:00"
2013,3,11,1241,1245,-4,1519,1600,-41,AA,2253,N3DEAA,LGA,MIA,144,1096,12,45,"2013-03-11 12:00:00"
2013,7,9,2020,1815,125,2209,1945,144,WN,2603,N917WN,LGA,BNA,104,764,18,15,"2013-07-09 18:00:00"
2013,8,25,2104,2000,64,2334,2305,29,UA,270,N576UA,EWR,FLL,127,1065,20,0,"2013-08-25 20:00:00"
2013,7,15,1341,1325,16,1545,1545,0,F9,507,N214FR,LGA,DEN,199,1620,13,25,"2013-07-15 13:00:00"
2013,10,29,959,1004,-5,1149,1203,-14,EV,4255,N17984,EWR,CHS,92,628,10,4,"2013-10-29 10:00:00"
2013,12,3,1303,1259,4,1614,1614,0,AA,1256,N3JJAA,LGA,MIA,157,1096,12,59,"2013-12-03 12:00:00"
2013,10,4,1800,1741,19,2040,1944,56,EV,4667,N11119,EWR,MSP,162,1008,17,41,"2013-10-04 17:00:00"
2013,9,1,508,516,-8,717,800,-43,UA,1545,N57869,EWR,IAH,170,1400,5,16,"2013-09-01 05:00:00"
2013,10,21,2131,2130,1,4,2359,5,B6,97,N806JB,JFK,DEN,234,1626,21,30,"2013-10-21 21:00:00"
2013,10,11,654,659,-5,853,912,-19,EV,4122,N13955,EWR,SDF,98,642,6,59,"2013-10-11 06:00:00"
2013,8,28,1305,1240,25,1653,1545,68,WN,42,N923WN,LGA,HOU,186,1428,12,40,"2013-08-28 12:00:00"
2013,10,18,1357,1400,-3,1637,1632,5,DL,2247,N665DN,LGA,ATL,122,762,14,0,"2013-10-18 14:00:00"
2013,3,14,726,730,-4,1006,1040,-34,AA,2083,N4YUAA,EWR,DFW,194,1372,7,30,"2013-03-14 07:00:00"
2013,7,19,1328,1330,-2,1553,1558,-5,DL,2043,N315NB,JFK,ATL,113,760,13,30,"2013-07-19 13:00:00"
2013,2,26,1453,1455,-2,1833,1825,8,AA,1769,N5FNAA,JFK,MIA,171,1089,14,55,"2013-02-26 14:00:00"
2013,6,20,2007,2010,-3,2301,2310,-9,UA,1680,N78285,EWR,MIA,146,1085,20,10,"2013-06-20 20:00:00"
2013,4,10,1756,1700,56,2103,2015,48,B6,15,N294JB,JFK,FLL,149,1069,17,0,"2013-04-10 17:00:00"
2013,6,17,1508,1459,9,1807,1751,16,UA,1618,N76503,EWR,TPA,140,997,14,59,"2013-06-17 14:00:00"
2013,7,9,1700,1620,40,2026,1902,84,DL,843,N186DN,JFK,ATL,100,760,16,20,"2013-07-09 16:00:00"
2013,7,13,1532,1505,27,1646,1650,-4,WN,882,N276WN,LGA,STL,116,888,15,5,"2013-07-13 15:00:00"
2013,1,27,1819,1830,-11,1954,2015,-21,MQ,4674,N527MQ,LGA,CLE,71,419,18,30,"2013-01-27 18:00:00"
2013,10,4,1446,1450,-4,1724,1755,-31,UA,395,N479UA,EWR,FLL,145,1065,14,50,"2013-10-04 14:00:00"
2013,12,18,1504,1455,9,1632,1625,7,MQ,3425,N517MQ,JFK,DCA,42,213,14,55,"2013-12-18 14:00:00"
2013,9,16,1553,1600,-7,1731,1744,-13,9E,3357,N901XJ,LGA,BNA,117,764,16,0,"2013-09-16 16:00:00"
2013,10,20,1858,1900,-2,2212,2235,-23,DL,435,N711ZX,JFK,SFO,334,2586,19,0,"2013-10-20 19:00:00"
2013,12,1,1558,1517,41,1743,1703,40,EV,4596,N13995,EWR,STL,145,872,15,17,"2013-12-01 15:00:00"
2013,10,31,2357,2359,-2,345,345,0,B6,745,N589JB,JFK,PSE,203,1617,23,59,"2013-10-31 23:00:00"
2013,9,27,1616,1620,-4,1923,1940,-17,AA,1410,N3DDAA,LGA,MIA,143,1096,16,20,"2013-09-27 16:00:00"
2013,1,18,1956,2005,-9,2218,2230,-12,9E,4033,N8736A,LGA,TYS,100,647,20,5,"2013-01-18 20:00:00"
2013,3,29,1724,1730,-6,1912,1923,-11,US,449,N667AW,EWR,CLT,76,529,17,30,"2013-03-29 17:00:00"
